"","Gene1ID","Gene1Symbol","Gene1SpeciesTaxonID","Gene1SpeciesName","Gene2ID","Gene2Symbol","Gene2SpeciesTaxonID","Gene2SpeciesName","Algorithms","AlgorithmsMatch","OutOfAlgorithms","IsBestScore","IsBestRevScore"
"434","HGNC:6588","LHFPL2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336695","lhfpl2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"435","HGNC:11859","TSPAN4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-958400","tspan4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"436","HGNC:3166","LPAR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-958420","lpar1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"437","HGNC:3166","LPAR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255824","lpar1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"438","HGNC:21489","ECHDC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-958561","echdc1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"439","HGNC:24886","FRMD4B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486365","frmd4b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"440","HGNC:24886","FRMD4B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334312","frmd4b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"441","HGNC:6281","KCNK6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-958684","kcnk6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"442","HGNC:6281","KCNK6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344201","kcnk6.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"443","HGNC:9228","PLPP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-958888","plpp1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"444","HGNC:19022","HSPA12A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345490","hspa12a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"445","HGNC:19022","HSPA12A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345491","hspa12a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"446","HGNC:2570","CYB5A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-959307","cyb5a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"447","HGNC:2570","CYB5A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331819","cyb5a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"448","HGNC:10252","ROCK2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-959454","rock2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"449","HGNC:10252","ROCK2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340948","rock2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"450","HGNC:27820","MICU3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330618","micu3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"451","HGNC:2978","DNMT3A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488573","dnmt3a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"452","HGNC:2978","DNMT3A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330625","dnmt3a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"453","HGNC:21045","PITPNC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-959708","pitpnc1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"454","HGNC:21045","PITPNC1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-18005872","pitpnc1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"455","HGNC:29260","NCEH1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-959949","nceh1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"456","HGNC:29260","NCEH1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333027","nceh1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"457","HGNC:16824","HCAR3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488654","hcar1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"458","HGNC:16824","HCAR3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338096","hcar1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"459","HGNC:1907","CH25H","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-961014","ch25h.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"460","HGNC:1907","CH25H","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346315","ch25h.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"461","HGNC:9316","PPP3CC","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-961163","ppp3cc.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"462","HGNC:9316","PPP3CC","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343072","ppp3cc.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"463","HGNC:17043","NIPA1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-961422","nipa1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"464","HGNC:23520","SLC16A9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485842","slc16a9.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"465","HGNC:23520","SLC16A9","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335895","slc16a9.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"466","HGNC:21329","RTN4RL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489164","rtn4rl1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"467","HGNC:21329","RTN4RL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330510","rtn4rl1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"468","HGNC:30521","SLC46A1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-961471","slc46a1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"469","HGNC:17592","NDFIP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-961963","ndfip1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"470","HGNC:17592","NDFIP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346003","ndfip1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"471","HGNC:16348","ARHGAP12","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-961974","arhgap12.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"472","HGNC:16348","ARHGAP12","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339531","arhgap12.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"473","HGNC:16106","NOL4L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-962008","nol4l.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"474","HGNC:16106","NOL4L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332844","nol4l.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"475","HGNC:18187","SIAE","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-962034","siae.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"476","HGNC:18187","SIAE","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341598","siae.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"477","HGNC:29551","TBRG1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-962052","tbrg1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"478","HGNC:82","ACAA1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-963073","acaa1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"479","HGNC:25913","TMEM87B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488813","tmem87b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"480","HGNC:10909","SLC40A1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6078185","slc40a1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"481","HGNC:10909","SLC40A1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339314","slc40a1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"482","HGNC:8781","PDE4B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-963517","pde4b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"483","HGNC:8781","PDE4B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337118","pde4b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"484","HGNC:11375","HSPA13","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488937","hspa13.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"485","HGNC:3180","EDNRB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6252366","ednrb.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"486","HGNC:3180","EDNRB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344101","ednrb.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"487","HGNC:18305","ATP6AP2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6078197","atp6ap2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"488","HGNC:18305","ATP6AP2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342836","atp6ap2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"489","HGNC:30207","ARHGAP29","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-964893","arhgap29.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"490","HGNC:30207","ARHGAP29","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332168","arhgap29.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"491","HGNC:21398","ABHD6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6078225","abhd6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"492","HGNC:21398","ABHD6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6256516","abhd6.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"493","HGNC:16354","ADHFE1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-966434","adhfe1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"494","HGNC:23396","PHYHD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488152","phyhd1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"495","HGNC:1107","ZFP36L1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254027","zfp36l1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"496","HGNC:2419","CRYZ","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-966825","cryz.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"497","HGNC:663","ARG1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254072","arg1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"498","HGNC:16770","SEMA6D","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-967073","sema6d.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"499","HGNC:16770","SEMA6D","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340807","sema6d.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"500","HGNC:13389","NID2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-967335","nid2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"501","HGNC:13389","NID2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336747","nid2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"502","HGNC:5295","HTR2C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255755","htr2c.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"503","HGNC:5295","HTR2C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331591","htr2c.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"504","HGNC:3562","FABP7","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-967710","fabp7.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"505","HGNC:7047","MGAT4A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6078255","mgat4a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"506","HGNC:7047","MGAT4A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342666","mgat4a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"507","HGNC:11326","SSR4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-968235","ssr4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"508","HGNC:11326","SSR4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343254","ssr4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"509","HGNC:16683","OTUD7B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485934","otud7b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"510","HGNC:16683","OTUD7B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345201","otud7b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"511","HGNC:9752","QDPR","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-968584","qdpr.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"512","HGNC:9752","QDPR","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344232","qdpr.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"513","HGNC:11313","RO60","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-968761","ro60.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"514","HGNC:9991","RGS1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-968769","rgs1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"515","HGNC:9991","RGS1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339795","rgs1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"516","HGNC:8001","NRIP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-968876","nrip1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"517","HGNC:8001","NRIP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337919","nrip1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"518","HGNC:11246","SPINT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485828","spint1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"519","HGNC:11246","SPINT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333970","spint1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"520","HGNC:11015","SLC30A4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-969008","slc30a4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"521","HGNC:11015","SLC30A4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334640","slc30a4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"522","HGNC:326","AGPAT3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-969512","agpat3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"523","HGNC:326","AGPAT3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344515","agpat3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"524","HGNC:8583","SERPINE1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-969642","serpine1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"525","HGNC:8583","SERPINE1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342203","serpine1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"526","HGNC:1338","C5AR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336221","c5ar1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"527","HGNC:1338","C5AR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336222","c5ar1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"528","HGNC:11989","TOP2A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-970184","top2a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"529","HGNC:3333","EMP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6078287","emp1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"530","HGNC:3333","EMP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331954","emp1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"531","HGNC:30384","NENF","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489225","nenf.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"532","HGNC:177","ACY1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-972686","acy1.1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"533","HGNC:17306","TAF9B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-973358","taf9b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"534","HGNC:17306","TAF9B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337637","taf9b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"535","HGNC:4175","GATM","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-974520","gatm.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"536","HGNC:4175","GATM","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343845","gatm.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"537","HGNC:1339","C6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-974700","c6.2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"538","HGNC:10563","SCAMP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485980","scamp1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"539","HGNC:10563","SCAMP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346535","scamp1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"540","HGNC:3064","DUSP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-975062","dusp1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"541","HGNC:3064","DUSP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344125","dusp1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"542","HGNC:10941","SLC1A3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-975317","slc1a3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"543","HGNC:10941","SLC1A3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331839","slc1a3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"544","HGNC:15530","TULP4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485681","tulp4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"545","HGNC:15530","TULP4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335617","tulp4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"546","HGNC:8527","OXCT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-976571","oxct1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"547","HGNC:8527","OXCT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343470","oxct1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"548","HGNC:3165","S1PR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-977008","s1pr1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"549","HGNC:3165","S1PR1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333034","s1pr1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"550","HGNC:30382","SCRN3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-977154","scrn3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"551","HGNC:1528","CAV2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-977303","cav2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"552","HGNC:1528","CAV2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341809","cav2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"553","HGNC:1719","CDC14B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-977319","cdc14b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"554","HGNC:1719","CDC14B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339479","cdc14b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"555","HGNC:9959","RENBP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-977428","renbp.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"556","HGNC:29199","TMCC3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486024","tmcc3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"557","HGNC:29199","TMCC3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335241","tmcc3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"558","HGNC:16781","NPL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-978369","npl.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"559","HGNC:16781","NPL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254295","npl.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"560","HGNC:4422","GNS","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-978433","gns.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"561","HGNC:4422","GNS","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336764","gns.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"562","HGNC:17174","NAGK","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255209","nagk.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"563","HGNC:14873","RAI14","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486661","rai14.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"564","HGNC:14873","RAI14","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342370","rai14.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"565","HGNC:4096","GADD45B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487548","gadd45b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"566","HGNC:4096","GADD45B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341506","gadd45b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"567","HGNC:11504","SYNJ2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487422","synj2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"568","HGNC:31708","LRP12","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346387","lrp12.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"569","HGNC:31708","LRP12","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346388","lrp12.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"570","HGNC:6554","LEPR","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-980272","lepr.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"571","HGNC:6554","LEPR","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334371","lepr.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
