"","Gene1ID","Gene1Symbol","Gene1SpeciesTaxonID","Gene1SpeciesName","Gene2ID","Gene2Symbol","Gene2SpeciesTaxonID","Gene2SpeciesName","Algorithms","AlgorithmsMatch","OutOfAlgorithms","IsBestScore","IsBestRevScore"
"499","HGNC:9067","PLD1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330722","pld1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"500","HGNC:17515","GAB3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338711","gab3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"501","HGNC:17515","GAB3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338712","gab3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"502","HGNC:22204","AHCYL2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-948877","ahcyl2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"503","HGNC:22204","AHCYL2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333787","ahcyl2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"504","HGNC:8774","PDE1A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336332","pde1a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"505","HGNC:8774","PDE1A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336333","pde1a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"506","HGNC:15516","XYLT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-949402","xylt1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"507","HGNC:15516","XYLT1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343461","xylt1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"508","HGNC:11334","SSTR5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488491","sstr5.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"509","HGNC:11334","SSTR5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346782","sstr5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"510","HGNC:18280","RNF130","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487580","rnf130.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"511","HGNC:18280","RNF130","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341358","rnf130.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"512","HGNC:26063","OXSM","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488501","oxsm.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"513","HGNC:1085","BNIP3L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6252976","bnip3l.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"514","HGNC:1085","BNIP3L","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331405","bnip3l.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"515","HGNC:30164","ZFAND6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-950129","zfand6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"516","HGNC:30164","ZFAND6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335693","zfand6.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"517","HGNC:20310","GRTP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-950231","grtp1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"518","HGNC:20310","GRTP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344436","grtp1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"519","HGNC:34071","OTOL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488600","otol1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"520","HGNC:34071","OTOL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342647","otol1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"521","HGNC:17379","APBB1IP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-950414","apbb1ip.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"522","HGNC:17379","APBB1IP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342035","apbb1ip.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"523","HGNC:9642","PTPN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-950447","ptpn1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"524","HGNC:9642","PTPN1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17340783","ptpn1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"525","HGNC:9397","ZMYND8","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6253445","zmynd8.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"526","HGNC:9397","ZMYND8","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342140","zmynd8.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"527","HGNC:186","ADA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-950506","ada.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"528","HGNC:186","ADA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336388","ada.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"529","HGNC:9472","LGMN","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-950610","lgmn.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"530","HGNC:9472","LGMN","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334226","lgmn.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"531","HGNC:16889","PSMD14","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-950709","psmd14.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"532","HGNC:16889","PSMD14","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338153","psmd14.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"533","HGNC:6163","ITGB8","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345665","itgb8.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"534","HGNC:6163","ITGB8","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345666","itgb8.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"535","HGNC:1917","CHD2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485730","chd2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"536","HGNC:16844","CREB5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487973","creb5.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"537","HGNC:16844","CREB5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345703","creb5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"538","HGNC:16370","OSBPL3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489131","osbpl3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"539","HGNC:16370","OSBPL3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330211","osbpl3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"540","HGNC:6703","LRRFIP2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-950915","lrrfip2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"541","HGNC:10871","ST8SIA4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330828","st8sia4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"542","HGNC:10871","ST8SIA4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330829","st8sia4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"543","HGNC:686","RHOH","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487016","rhoh.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"544","HGNC:686","RHOH","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346611","rhoh.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"545","HGNC:12525","UGDH","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-950977","ugdh.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"546","HGNC:12525","UGDH","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6251846","ugdh.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"547","HGNC:4669","GTPBP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-951188","gtpbp1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"548","HGNC:4669","GTPBP1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343423","gtpbp1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"549","HGNC:412","ALDH9A1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-951253","aldh9a1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"550","HGNC:25676","GORAB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485798","gorab.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"551","HGNC:25676","GORAB","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336838","gorab.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"552","HGNC:9208","POR","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-951366","por.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"553","HGNC:9208","POR","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330078","por.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"554","HGNC:3660","FEZ2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-951436","fez2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"555","HGNC:3660","FEZ2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334381","fez2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"556","HGNC:21232","MRAP2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341262","mrap2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"557","HGNC:21232","MRAP2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17341263","mrap2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"558","HGNC:21407","AKIRIN2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-951500","akirin2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"559","HGNC:21407","AKIRIN2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17345883","akirin2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"560","HGNC:6677","LPL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487687","lpl.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"561","HGNC:6677","LPL","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338546","lpl.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"562","HGNC:7648","NBEA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6488184","nbea.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"563","HGNC:7648","NBEA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330996","nbea.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"564","HGNC:12504","UBL3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-951601","ubl3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"565","HGNC:12504","UBL3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346137","ubl3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"566","HGNC:6679","LPP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-951638","lpp.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"567","HGNC:6679","LPP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333789","lpp.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"568","HGNC:1759","CDH2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6252662","cdh2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"569","HGNC:1759","CDH2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254098","cdh2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"570","HGNC:6318","KIF2A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-951759","kif2a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"571","HGNC:6318","KIF2A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331043","kif2a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"572","HGNC:29190","TNRC6B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-951775","tnrc6b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"573","HGNC:29190","TNRC6B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330352","tnrc6b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"574","HGNC:6657","LNX1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6489123","lnx1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"575","HGNC:6657","LNX1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333091","lnx1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"576","HGNC:24548","NSL1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6457353","nsl1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"577","HGNC:30322","ARHGEF28","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339428","arhgef28.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"578","HGNC:30322","ARHGEF28","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17339429","arhgef28.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"579","HGNC:23326","PXK","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-952532","pxk.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"580","HGNC:1914","RCBTB2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-952604","rcbtb2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"581","HGNC:2079","CLN8","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-952654","cln8.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"582","HGNC:2079","CLN8","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344199","cln8.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"583","HGNC:16827","CDC123","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6253397","cdc123.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"584","HGNC:16827","CDC123","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17338777","cdc123.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"585","HGNC:23726","FAM107B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6078070","fam107b.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"586","HGNC:23726","FAM107B","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17337004","fam107b.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"587","HGNC:25436","TMEM132C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487147","tmem132c.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"588","HGNC:25436","TMEM132C","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343889","tmem132c.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"589","HGNC:13590","FBXO11","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-952935","fbxo11.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"590","HGNC:13590","FBXO11","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335931","fbxo11.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"591","HGNC:541","ANXA3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-953005","anxa3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"592","HGNC:541","ANXA3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17330011","anxa3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"593","HGNC:2545","CTSS","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6253423","ctss.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"594","HGNC:2545","CTSS","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255943","ctss.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"595","HGNC:18638","SYT6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342682","syt6.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"596","HGNC:18638","SYT6","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342683","syt6.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"597","HGNC:20962","ATG3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-953272","atg3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"598","HGNC:20962","ATG3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17342088","atg3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"599","HGNC:1224","LDLRAD4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334239","ldlrad4.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"600","HGNC:1224","LDLRAD4","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334240","ldlrad4.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"601","HGNC:19342","ST6GALNAC5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6487728","st6galnac5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"602","HGNC:19342","ST6GALNAC5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17333461","st6galnac5.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"603","HGNC:10662","SDCBP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-953667","sdcbp.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"604","HGNC:10662","SDCBP","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335471","sdcbp.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"605","HGNC:13584","FBXO5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-953951","fbxo5.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"606","HGNC:13584","FBXO5","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6255898","fbxo5.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"607","HGNC:24968","EXOC2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486768","exoc2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"608","HGNC:20061","USP35","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346867","usp35.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"609","HGNC:26167","TMEM135","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6540651","tmem135.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"610","HGNC:26167","TMEM135","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17334905","tmem135.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"611","HGNC:12719","VRK2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6254693","vrk2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"612","HGNC:814","ATP2B1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5990448","atp2b1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"613","HGNC:814","ATP2B1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17346909","atp2b1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"614","HGNC:23405","LRMDA","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-954853","lrmda.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"615","HGNC:15514","PICALM","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-5749334","picalml.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"616","HGNC:15514","PICALM","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331430","picalml.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","No"
"617","HGNC:17229","CFAP45","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-955098","cfap45.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"618","HGNC:17229","CFAP45","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17343153","cfap45.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"619","HGNC:17693","DHRS3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-955331","dhrs3.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"620","HGNC:17693","DHRS3","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331786","dhrs3.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"621","HGNC:5001","HMG20A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-955359","hmg20a.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"622","HGNC:5001","HMG20A","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344223","hmg20a.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"623","HGNC:11584","TBK1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-955455","tbk1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"624","HGNC:11584","TBK1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17336009","tbk1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"625","HGNC:4977","HLF","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6486977","hlf.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"626","HGNC:4977","HLF","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17335430","hlf.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"627","HGNC:34361","CCDC169","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-955771","ccdc169.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"628","HGNC:31045","SLC41A2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-955992","slc41a2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"629","HGNC:31045","SLC41A2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331126","slc41a2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"630","HGNC:13830","CNTNAP2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344292","cntnap2.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"631","HGNC:13830","CNTNAP2","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17344293","cntnap2.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"632","HGNC:11503","SYNJ1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-956333","synj1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"633","HGNC:11503","SYNJ1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332541","synj1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"634","HGNC:16891","TRIB1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-956611","trib1.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"635","HGNC:16891","TRIB1","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17332206","trib1.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"636","HGNC:12805","XDH","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-6485774","xdh.L","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
"637","HGNC:12805","XDH","NCBITaxon:9606","Homo sapiens","Xenbase:XB-GENE-17331587","xdh.S","NCBITaxon:8355","Xenopus laevis","Xenbase",1,1,"Yes","Yes"
